,-888,.993,.18,13.75,-888
49,2005,135,1000,19.7,20.6,18.73,52.38,3.408,3.036,125.5,26.79,6.314,0,23.77,19.12,12.01,0,-999,-999,-888,-888,-888,-888,.978,.17,13.6,-888
49,2005,135,1100,21.37,22.49,20.22,46.1,2.687,2.014,171.7,40.55,5.247,.98,28.69,20.18,11.72,0,-999,-999,-888,-888,-888,-888,.977,.169,13.49,-888
49,2005,135,1200,23.08,24.19,21.92,41.71,2.318,1.776,231.4,39.17,4.714,.714,32.05,21.56,11.76,0,-999,-999,-888,-888,-888,-888,.978,.169,13.44,-888
49,2005,135,1300,24.57,25.45,23.69,34.88,2.674,1.459,206.7,54.59,5.247,.714,34.06,22.98,10.75,0,-999,-999,-888,-888,-888,-888,.978,.17,13.32,-888
49,2005,135,1400,24.82,26.12,23.83,29.83,2.6,1.818,245.2,44.42,6.58,0,34.6,24.17,9.34,0,-999,-999,-888,-888,-888,-888,.982,.172,13.3,-888
49,2005,135,1500,24.57,26.01,22.74,27.36,7.19,6.89,218.2,16.56,10.85,0,32.91,24.93,8.47,0,-999,-999,-888,-888,-888,-888,.984,.174,13.44,-888
49,2005,135,1600,23.57,25.57,22.35,27.12,5.051,4.415,247,28.76,9.78,1.514,31.34,25.27,7.87,0,-999,-999,-888,-888,-888,-888,.985,.175,13.3,-888
49,2005,135,1700,22.86,23.83,22.08,25.85,3.158,2.685,108.4,31.36,6.847,.98,28.96,25.31,7.19,0,-999,-999,-888,-888,-888,-888,.985,.174,13.36,-888
49,2005,135,1800,20.43,23.51,18.47,39.18,7,6.532,138,20.99,10.85,2.58,27.11,25.03,9.29,0,-999,-999,-888,-888,-888,-888,.992,.179,13.05,-888
49,2005,135,1900,16.97,18.34,15.63,49.58,6.869,6.288,134,23.56,10.05,4.447,24.29,24.59,9.57,0,-999,-999,-888,-888,-888,-888,.995,.181,12.9,-888
49,2005,135,2000,15.1,15.63,14.54,56.68,6.087,5.346,133.8,28.26,8.71,3.914,21.89,23.95,9.72,0,-999,-999,-888,-888,-888,-888,.995,.182,12.86,-888
49,2005,135,2100,14.1,14.58,13.82,61.45,5.651,5.18,139.3,23.39,8.18,3.647,20.27,23.24,9.88,0,-999,-999,-888,-888,-888,-888,.995,.182,12.84,-888
49,2005,135,2200,13.57,13.89,13.26,62.68,5.025,4.128,145.5,34.23,6.847,3.38,19.13,22.57,9.74,0,-999,-999,-888,-888,-888,-888,.995,.182,12.82,-888
49,2005,135,2300,12.68,13.36,12.02,65.66,2.976,2.008,139.3,46.2,4.714,1.514,18.21,21.95,9.62,0,-999,-999,-888,-888,-888,-888,.996,.182,12.8,-888
49,2005,135,2400,12.05,12.37,11.52,66.51,2.078,1.545,145.9,41.03,3.38,1.247,17.18,21.39,9.35,0,-999,-999,-888,-888,-888,-888,.996,.182,12.78,-888
49,2005,136,100,12.16,12.58,11.73,65.19,2.416,1.987,141.9,34.13,3.38,1.78,16.42,20.85,9.23,0,-999,-999,-888,-888,-888,-888,.995,.182,12.76,-888
49,2005,136,200,12.45,12.81,12.11,64.14,2.651,2.276,169.9,30.47,4.447,1.514,15.94,20.35,9.26,0,-999,-999,-888,-888,-888,-888,.995,.181,12.74,-888
49,2005,136,300,11.26,12.41,10.35,69.04,2.136,1.619,202.7,39.85,4.18,.98,15.37,19.91,9.2,0,-999,-999,-888,-888,-888,-888,.995,.182,12.72,-888
49,2005,136,400,11.46,11.77,11.03,68.69,3.914,3.111,161.2,36.68,6.047,2.58,14.87,19.49,9.29,0,-999,-999,-888,-888,-888,-888,.994,.181,12.69,-888
49,2005,136,500,11.69,12.17,11.3,69.49,3.838,2.848,164.5,41.14,5.78,1.78,14.68,19.1,9.54,0,-999,-999,-888,-888,-888,-888,.993,.18,12.66,-888
49,2005,136,600,11.2,12.61,10.15,71.8,2.211,1.238,167.5,53.74,3.914,.714,14.32,18.76,9.54,0,-999,-999,-888,-888,-888,-888,.991,.179,12.71,-888
49,2005,136,700,14.72,16.28,12.78,59.97,3.189,2.465,166.5,38.61,4.98,1.514,14.97,18.47,10.03,0,-999,-999,-888,-888,-888,-888,.984,.174,12.94,-888
49,2005,136,800,16.98,17.83,16.27,52.83,4.807,4.14,194,30.17,9.25,2.314,17.1,18.39,10.21,0,-999,-999,-888,-888,-888,-888,.981,.171,13.58,-888
49,2005,136,900,18.66,19.6,17.66,46.39,5.9,5.319,196.5,25.42,8.45,3.647,20.07,18.7,9.97,0,-999,-999,-888,-888,-888,-888,.978,.17,13.66,-888
49,2005,136,1000,20.39,21.36,19.23,40.3,5.869,4.609,193.2,37.54,7.91,3.647,23.91,19.4,9.64,0,-999,-999,-888,-888,-888,-888,.977,.169,13.68,-888
49,2005,136,1100,22.75,23.94,21.36,33.6,5.216,4.477,200.4,30.49,7.65,2.847,28.11,20.41,9.28,0,-999,-999,-888,-888,-888,-888,.975,.167,13.6,-888
49,2005,136,1200,24.65,25.8,23.71,28.78,5.465,4.239,195.2,38.36,8.45,3.38,31.64,21.67,8.92,0,-999,-999,-888,-888,-888,-888,.975,.168,13.55,-888
