2005	166	200	22.49	22.86	21.96
2005	166	300	21.97	22.53	21.21
2005	166	400	21.38	22.09	20.71
2005	166	500	20.76	21.01	20.47
2005	166	600	21.45	22.19	20.61
2005	166	700	22.37	24.21	21.32
2005	166	800	25.24	26.41	24.31
2005	166	900	27.11	27.96	26.14
2005	166	1000	28.78	29.46	27.96
2005	166	1100	30.16	31.22	28.14
2005	166	1200	32.13	33.09	30.74
2005	166	1300	33.11	34.31	32.03
2005	166	1400	34.27	35.24	33.18
2005	166	1500	32.29	33.15	30.26
2005	166	1600	32.49	34.65	29.16
2005	166	1700	33.16	34.18	32.43
2005	166	1800	32.66	33.13	31.99
2005	166	1900	30.98	32.79	29.82
2005	166	2000	28.66	29.75	27.61
2005	166	2100	27.02	28.09	25.56
2005	166	2200	25.08	25.67	24.47
2005	166	2300	24.68	25.33	23.82
2005	166	2400	22.52	24.13	21.37
2005	167	100	22.28	23.44	21.35
2005	167	200	22.42	23.03	21.59
2005	167	300	21.53	23.07	19.94
2005	167	400	18.36	19.94	17.12
2005	167	500	15.74	17.4	14.21
2005	167	600	16.36	18.33	14.41
2005	167	700	20.12	21.12	18.43
2005	167	800	22.82	24.31	21.02
2005	167	900	25.69	27.22	24.31
2005	167	1000	28.07	29.1	26.9
2005	167	1100	29.96	31.38	28.91
2005	167	1200	31.82	33.22	30.91
2005	167	1300	33.25	34.57	31.62
2005	167	1400	34.09	34.88	33.28
2005	167	1500	34.92	35.52	34.04
2005	167	1600	34.78	36.19	33.77
2005	167	1700	35.37	36.26	34.51
2005	167	1800	34.43	35.22	33.74
2005	167	1900	32.68	33.81	31.34
2005	167	2000	29.82	31.37	28.35
2005	167	2100	28.02	28.56	27.27
2005	167	2200	25.55	27.24	24.23
2005	167	2300	24.29	25.19	23.55
2005	167	2400	21.51	23.79	18.52
2005	168	100	19.01	22.16	17.73
2005	168	200	18.11	19.16	17.06
2005	168	300	18.22	19.13	17.72
2005	168	400	17.92	19.34	16.01
2005	168	500	15.23	17.26	13.96
2005	168	600	18.61	20.27	16.94
2005	168	700	22.34	24.38	19.62
2005	168	800	25.22	26.2	23.94
2005	168	900	26.56	27.47	25.72
2005	168	1000	28.18	29.63	27.06
2005	168	1100	29.56	30.91	28.41
2005	168	1200	31	32.65	29.97
2005	168	1300	32.65	33.32	31.64
2005	168	1400	33.15	33.73	32.49
2005	168	1500	33.87	34.65	33.29
2005	168	1600	34.16	34.85	33.44
2005	168	1700	34.13	34.82	33.71
2005	168	1800	33.77	34.58	33.2
2005	168	1900	32.29	33.37	30.24
2005	168	2000	28.03	30.11	26.9
2005	168	2100	26.9	27.42	26.2
2005	168	2200	25.55	26.51	24.17
2005	168	2300	23.23	24.38	21.47
2005	168	2400	18.09	21.64	16.1
2005	169	100	17.26	18.65	15.57
2005	169	200	18.16	20.45	15.97
2005	169	300	17.35	18.81	16.22
2005	169	400	17.12	17.58	16.36
2005	169	500	15.23	17.18	13.13
2005	169	600	15.51	17.18	13.98
2005	169	700	19.91	21.53	17.31
2005	169	800	23.27	25.09	21.4
2005	169	900	25.78	26.81	24.82
2005	169	1000	27.64	28.36	26.4
2005	169	1100	28.79	29.71	27.65
2005	169	1200	30.82	31.72	29.81
2005	169	1300	31.9	33.12	30.83
2005	169	1400	33.36	34.27	31.9
2005	169	1500	34.2	35.15	33.46
2005	169	1600	34.5	35.25	34.08
2005	169	1700	34.63	35.32	34.21
2005	169	1800	34.2	34.88	33.61
2005	169	1900	32.68	34.04	30.67
2005	169	2000	29.24	30.67	26.7
2005	169	2100	27.23	28.46	26.16
2005	169	2200	25.3	27.01	23.56
2005	169	2300	23.04	23.47	22.58
2005	169	2400	21.56	23.43	18.52
2005	170	100	19.91	20.99	18.05
2005	170	200	18.32	20.6	14.85
2005	170	300	17.48	19.1	15.54
2005	170	400	14.47	17.49	12.93
2005	170	500	14.32	16.13	13.3
2005	170	600	15.6	18.87	13.88
2005	170	700	21.36	23.32	19.07
2005	170	800	24.19	25.19	23.01
2005	170	900	25.12	26.73	24.24
2005	170	1000	27.44	28.46	26.3
2005	170	1100	29.28	30.56	28.23
2005	170	1200	30.76	32.25	29.54
2005	170	1300	32.57	33.39	31.78
2005	170	1400	33.3	34.07	32.77
2005	170	1500	33.91	34.88	33.21
